Activity Date,Process Date,Settle Date,Instrument,Description,Trans Code,Quantity,Price,Amount,Namount
8/18/25,8/18/25,8/20/25,AMZN,Amazon\nCUSIP: 023135106,Buy,1.924835,$433.62,($834.65),$834.65
8/18/25,8/18/25,8/20/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,2.062634,$336.41,$693.89,$693.89
8/19/25,8/19/25,8/21/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.855641,$347.90,($297.68),$297.68
8/20/25,8/20/25,8/22/25,AAPL,Apple\nCUSIP: 037833100,Buy,1.115458,$433.02,($483.02),$483.02
8/20/25,8/20/25,8/22/25,META,Meta Platforms\nCUSIP: 30303M102,Sell,2.313776,$663.75,"$1,535.77","$1,535.77"
8/21/25,8/21/25,8/23/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.034951,$635.55,($657.76),$657.76
8/21/25,8/21/25,8/23/25,AMZN,Amazon\nCUSIP: 023135106,Sell,0.814588,$452.59,$368.67,$368.67
8/25/25,8/25/25,8/27/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.205273,$349.71,($421.50),$421.50
8/26/25,8/26/25,8/28/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.775701,$546.92,($424.25),$424.25
8/26/25,8/26/25,8/28/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,4.233855,$350.53,"$1,484.09","$1,484.09"
8/27/25,8/27/25,8/29/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.786483,$357.56,($638.77),$638.77
8/28/25,8/28/25,8/30/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.11766,$639.24,($75.21),$75.21
8/28/25,8/28/25,8/28/25,,Interest Payment,INT,,,$11.37,$0.00
8/28/25,8/28/25,8/30/25,META,Meta Platforms\nCUSIP: 30303M102,Sell,4.440232,$621.84,"$2,761.11","$2,761.11"
8/29/25,8/29/25,8/31/25,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,1.999292,$362.88,$725.50,$725.50
9/1/25,9/1/25,9/1/25,,ACH Deposit,ACH,,,$818.00,$0.00
9/1/25,9/1/25,9/3/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,2.172653,$358.48,($778.85),$778.85
9/1/25,9/1/25,9/3/25,TSLA,Tesla\nCUSIP: 88160R101,Sell,1.425576,$572.10,$815.57,$815.57
9/2/25,9/2/25,9/4/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.133419,$549.11,($622.37),$622.37
9/3/25,9/3/25,9/5/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,2.289379,$352.09,($806.07),$806.07
9/4/25,9/4/25,9/6/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.970465,$358.97,($707.34),$707.34
9/4/25,9/4/25,9/6/25,AMZN,Amazon\nCUSIP: 023135106,Sell,1.217941,$422.42,$514.48,$514.48
9/5/25,9/5/25,9/7/25,META,Meta Platforms\nCUSIP: 30303M102,Sell,0.601564,$673.43,$405.11,$405.11
9/8/25,9/8/25,9/10/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.186988,$550.67,($102.97),$102.97
9/9/25,9/9/25,9/11/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.275626,$353.44,($450.86),$450.86
9/9/25,9/9/25,9/11/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.069315,"$1,312.36",$90.97,$90.97
9/10/25,9/10/25,9/12/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.181002,"$1,348.66",($244.11),$244.11
9/11/25,9/11/25,9/13/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.27131,"$1,349.51",($366.14),$366.14
9/12/25,9/12/25,9/12/25,AAPL,Cash Div: R/D 2025-09-12 P/D 2025-09-12 - 4.487601 shares at 0.1337,CDIV,,,$0.60,$0.00
9/12/25,9/12/25,9/14/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,1.069542,$357.29,$382.14,$382.14
9/15/25,9/15/25,9/15/25,,ACH Deposit,ACH,,,$802.00,$0.00
9/15/25,9/15/25,9/17/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.356741,$360.34,($488.89),$488.89
9/15/25,9/15/25,9/17/25,AAPL,Apple\nCUSIP: 037833100,Sell,1.148021,$451.68,$518.54,$518.54
9/16/25,9/16/25,9/18/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.589287,$354.78,($209.07),$209.07
9/17/25,9/17/25,9/19/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,2.514105,$354.95,($892.38),$892.38
9/18/25,9/18/25,9/20/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.122968,$355.12,($398.79),$398.79
9/18/25,9/18/25,9/20/25,AMZN,Amazon\nCUSIP: 023135106,Sell,0.176535,$445.93,$78.72,$78.72
9/22/25,9/22/25,9/24/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.299594,$360.88,($469.00),$469.00
9/23/25,9/23/25,9/25/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.548285,"$1,358.23",($744.70),$744.70
9/23/25,9/23/25,9/25/25,AAPL,Apple\nCUSIP: 037833100,Sell,2.396733,$442.69,"$1,061.01","$1,061.01"
9/24/25,9/24/25,9/26/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.405251,$553.42,($224.27),$224.27
9/24/25,9/24/25,9/26/25,AMZN,Amazon\nCUSIP: 023135106,Sell,0.109585,$427.43,$46.84,$46.84
9/25/25,9/25/25,9/27/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.710964,$649.45,($461.74),$461.74
9/25/25,9/25/25,9/27/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.289535,"$1,336.55",$386.98,$386.98
9/28/25,9/28/25,9/28/25,,Interest Payment,INT,,,$11.54,$0.00
9/29/25,9/29/25,10/1/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,2.047227,$361.18,($739.42),$739.42
9/30/25,9/30/25,10/2/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.982755,$361.20,($716.17),$716.17
9/30/25,9/30/25,10/2/25,META,Meta Platforms\nCUSIP: 30303M102,Sell,0.511271,$629.60,$321.90,$321.90
10/1/25,10/1/25,10/1/25,,ACH Deposit,ACH,,,$557.00,$0.00
10/1/25,10/1/25,10/3/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.891192,$650.72,($579.92),$579.92
10/1/25,10/1/25,10/3/25,AMZN,Amazon\nCUSIP: 023135106,Sell,0.045735,$450.53,$20.60,$20.60
10/2/25,10/2/25,10/4/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.395918,$554.08,($773.45),$773.45
10/2/25,10/2/25,10/4/25,AAPL,Apple\nCUSIP: 037833100,Sell,0.200926,$448.21,$90.06,$90.06
10/3/25,10/3/25,10/5/25,META,Meta Platforms\nCUSIP: 30303M102,Sell,0.632507,$658.92,$416.77,$416.77
10/6/25,10/6/25,10/8/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,2.091326,$361.26,($755.51),$755.51
10/6/25,10/6/25,10/8/25,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,3.549066,$369.61,"$1,311.77","$1,311.77"
10/7/25,10/7/25,10/9/25,AAPL,Apple\nCUSIP: 037833100,Buy,0.782091,$443.15,($346.58),$346.58
10/7/25,10/7/25,10/9/25,META,Meta Platforms\nCUSIP: 30303M102,Sell,0.806921,$626.81,$505.79,$505.79
10/8/25,10/8/25,10/10/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,2.077987,$361.25,($750.67),$750.67
10/8/25,10/8/25,10/10/25,AMZN,Amazon\nCUSIP: 023135106,Sell,0.027401,$454.83,$12.46,$12.46
10/9/25,10/9/25,10/11/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.968694,$361.23,($349.92),$349.92
10/9/25,10/9/25,10/11/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,4.223869,$343.53,"$1,451.03","$1,451.03"
10/13/25,10/13/25,10/15/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.571368,"$1,367.19",($781.17),$781.17
10/14/25,10/14/25,10/16/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.081586,$357.85,($387.05),$387.05
10/15/25,10/15/25,10/15/25,,ACH Deposit,ACH,,,$620.00,$0.00
10/15/25,10/15/25,10/17/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.511933,$554.26,($283.74),$283.74
10/15/25,10/15/25,10/17/25,AMZN,Amazon\nCUSIP: 023135106,Sell,0.035093,$455.65,$15.99,$15.99
10/16/25,10/16/25,10/18/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.272267,$554.24,($150.90),$150.90
10/20/25,10/20/25,10/22/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.327595,$360.86,($479.08),$479.08
10/20/25,10/20/25,10/22/25,META,Meta Platforms\nCUSIP: 30303M102,Sell,0.511037,$683.21,$349.15,$349.15
10/21/25,10/21/25,10/23/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,2.241497,$360.81,($808.75),$808.75
10/21/25,10/21/25,10/23/25,META,Meta Platforms\nCUSIP: 30303M102,Sell,0.14248,$649.62,$92.56,$92.56
10/22/25,10/22/25,10/24/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.400465,$554.00,($221.86),$221.86
10/22/25,10/22/25,10/24/25,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,9.364047,$354.36,"$3,318.24","$3,318.24"
10/23/25,10/23/25,10/25/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.964306,$653.22,($629.90),$629.90
10/24/25,10/24/25,10/26/25,META,Meta Platforms\nCUSIP: 30303M102,Sell,0.367728,$646.65,$237.79,$237.79
10/27/25,10/27/25,10/29/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.441326,$360.45,($519.53),$519.53
10/27/25,10/27/25,10/29/25,AAPL,Apple\nCUSIP: 037833100,Sell,0.483215,$435.34,$210.36,$210.36
10/28/25,10/28/25,10/30/25,AAPL,Apple\nCUSIP: 037833100,Buy,1.704954,$443.75,($756.57),$756.57
10/28/25,10/28/25,10/28/25,,Interest Payment,INT,,,$11.57,$0.00
10/28/25,10/28/25,10/30/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,2.185194,$372.27,$813.48,$813.48
10/29/25,10/29/25,10/31/25,AMZN,Amazon\nCUSIP: 023135106,Buy,0.559802,$448.98,($251.34),$251.34
10/29/25,10/29/25,10/31/25,TSLA,Tesla\nCUSIP: 88160R101,Sell,1.092779,$548.79,$599.71,$599.71
10/30/25,10/30/25,11/1/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.105867,$653.48,($722.66),$722.66
10/30/25,10/30/25,11/1/25,AAPL,Apple\nCUSIP: 037833100,Sell,1.793021,$465.19,$834.10,$834.10
11/1/25,11/1/25,11/1/25,,ACH Deposit,ACH,,,$467.00,$0.00
11/3/25,11/3/25,11/5/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.787435,$358.40,($640.62),$640.62
11/4/25,11/4/25,11/6/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.416548,$358.41,($149.29),$149.29
11/4/25,11/4/25,11/6/25,AMZN,Amazon\nCUSIP: 023135106,Sell,0.248479,$461.97,$114.79,$114.79
11/5/25,11/5/25,11/7/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.55816,$359.78,($200.81),$200.81
11/5/25,11/5/25,11/7/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,2.800881,$353.55,$990.25,$990.25
11/6/25,11/6/25,11/8/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.240415,$552.86,($685.78),$685.78
11/7/25,11/7/25,11/9/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,1.148693,$359.30,$412.73,$412.73
11/10/25,11/10/25,11/12/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.800204,$552.49,($442.10),$442.10
11/10/25,11/10/25,11/12/25,AMZN,Amazon\nCUSIP: 023135106,Sell,0.129225,$450.30,$58.19,$58.19
11/11/25,11/11/25,11/13/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.613541,$653.61,($401.02),$401.02
11/12/25,11/12/25,11/14/25,AMZN,Amazon\nCUSIP: 023135106,Buy,1.273904,$449.48,($572.59),$572.59
11/12/25,11/12/25,11/12/25,NVDA,Cash Div: R/D 2025-11-12 P/D 2025-11-12 - 9.966717 shares at 0.0341,CDIV,,,$0.34,$0.00
11/13/25,11/13/25,11/15/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.544654,$359.11,($554.70),$554.70
11/13/25,11/13/25,11/15/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.393318,"$1,402.82",$551.75,$551.75
11/14/25,11/14/25,11/16/25,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,6.699756,$347.57,"$2,328.63","$2,328.63"
11/15/25,11/15/25,11/15/25,,ACH Deposit,ACH,,,$950.00,$0.00
11/17/25,11/17/25,11/19/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.848172,$358.44,($304.02),$304.02
11/17/25,11/17/25,11/19/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,1.250641,$368.44,$460.79,$460.79
11/18/25,11/18/25,11/20/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.628411,"$1,372.63",($862.58),$862.58
11/18/25,11/18/25,11/20/25,AAPL,Apple\nCUSIP: 037833100,Sell,0.480893,$445.90,$214.43,$214.43
11/19/25,11/19/25,11/21/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.548856,"$1,372.72",($753.43),$753.43
11/20/25,11/20/25,11/22/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,2.216987,$358.46,($794.70),$794.70
11/20/25,11/20/25,11/22/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,0.943445,$346.09,$326.52,$326.52
11/21/25,11/21/25,11/23/25,AMZN,Amazon\nCUSIP: 023135106,Sell,1.043124,$443.30,$462.42,$462.42
11/24/25,11/24/25,11/26/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.387827,$358.48,($497.51),$497.51
11/25/25,11/25/25,11/27/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.425889,$358.13,($152.52),$152.52
11/26/25,11/26/25,11/28/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,2.435566,$358.06,($872.08),$872.08
11/26/25,11/26/25,11/28/25,TSLA,Tesla\nCUSIP: 88160R101,Sell,1.309671,$549.91,$720.20,$720.20
11/27/25,11/27/25,11/29/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,2.432443,$357.98,($870.77),$870.77
11/27/25,11/27/25,11/27/25,NVDA,Cash Div: R/D 2025-11-27 P/D 2025-11-27 - 10.105513 shares at 0.0336,CDIV,,,$0.34,$0.00
11/27/25,11/27/25,11/29/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,1.158303,$371.99,$430.88,$430.88
11/28/25,11/28/25,11/28/25,,Interest Payment,INT,,,$11.60,$0.00
12/1/25,12/1/25,12/1/25,,ACH Deposit,ACH,,,"$1,050.00",$0.00
12/1/25,12/1/25,12/3/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.582001,$357.71,($565.90),$565.90
12/2/25,12/2/25,12/4/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.951337,$357.64,($697.88),$697.88
12/3/25,12/3/25,12/5/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.375529,$653.97,($245.58),$245.58
12/4/25,12/4/25,12/6/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.21161,$357.52,($433.17),$433.17
12/4/25,12/4/25,12/6/25,AAPL,Apple\nCUSIP: 037833100,Sell,0.21703,$428.05,$92.90,$92.90
12/8/25,12/8/25,12/10/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.253417,$654.26,($820.06),$820.06
12/8/25,12/8/25,12/10/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,1.182615,"$1,443.90","$1,707.58","$1,707.58"
12/9/25,12/9/25,12/11/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.580312,$358.83,($208.23),$208.23
12/9/25,12/9/25,12/11/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.64655,"$1,398.57",$904.25,$904.25
12/10/25,12/10/25,12/12/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.597965,$357.22,($570.83),$570.83
12/11/25,12/11/25,12/13/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.653319,"$1,376.32",($899.18),$899.18
12/11/25,12/11/25,12/13/25,AMZN,Amazon\nCUSIP: 023135106,Sell,0.213473,$437.26,$93.34,$93.34
12/15/25,12/15/25,12/15/25,,ACH Deposit,ACH,,,$737.00,$0.00
12/15/25,12/15/25,12/17/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,2.078813,$357.06,($742.26),$742.26
12/15/25,12/15/25,12/17/25,META,Meta Platforms\nCUSIP: 30303M102,Sell,1.261762,$659.64,$832.31,$832.31
12/16/25,12/16/25,12/18/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.721988,$359.20,($618.54),$618.54
12/16/25,12/16/25,12/18/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.40978,"$1,397.24",$572.56,$572.56
12/17/25,12/17/25,12/19/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.912435,$357.02,($325.76),$325.76
12/18/25,12/18/25,12/20/25,AMZN,Amazon\nCUSIP: 023135106,Buy,0.815222,$451.59,($368.15),$368.15
12/22/25,12/22/25,12/24/25,AMZN,Amazon\nCUSIP: 023135106,Buy,0.85104,$452.11,($384.76),$384.76
12/22/25,12/22/25,12/24/25,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,9.205456,$356.13,"$3,278.34","$3,278.34"
12/23/25,12/23/25,12/25/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.417718,$356.99,($149.12),$149.12
12/23/25,12/23/25,12/25/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.385775,"$1,422.34",$548.70,$548.70
12/24/25,12/24/25,12/26/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,2.357096,$359.86,($848.22),$848.22
12/25/25,12/25/25,12/27/25,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.390368,"$1,381.48",($539.29),$539.29
12/25/25,12/25/25,12/27/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,3.415817,$364.97,"$1,246.67","$1,246.67"
12/28/25,12/28/25,12/28/25,,Interest Payment,INT,,,$11.92,$0.00
12/29/25,12/29/25,12/31/25,AAPL,Apple\nCUSIP: 037833100,Buy,0.47471,$444.68,($211.09),$211.09
12/30/25,12/30/25,1/1/26,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.21774,$360.54,($439.04),$439.04
12/30/25,12/30/25,1/1/26,META,Meta Platforms\nCUSIP: 30303M102,Sell,2.046468,$674.22,"$1,379.77","$1,379.77"
12/31/25,12/31/25,1/2/26,AMZN,Amazon\nCUSIP: 023135106,Buy,1.829407,$453.61,($829.84),$829.84
12/31/25,12/31/25,1/2/26,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,6.052942,$357.82,"$2,165.86","$2,165.86"
1/1/26,1/1/26,1/1/26,,ACH Deposit,ACH,,,$481.00,$0.00
1/1/26,1/1/26,1/3/26,AAPL,Apple\nCUSIP: 037833100,Buy,1.748155,$445.08,($778.07),$778.07
1/1/26,1/1/26,1/3/26,TSLA,Tesla\nCUSIP: 88160R101,Sell,2.576967,$532.36,"$1,371.87","$1,371.87"
1/2/26,1/2/26,1/4/26,AAPL,Apple\nCUSIP: 037833100,Sell,0.565745,$465.31,$263.25,$263.25
1/5/26,1/5/26,1/7/26,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,2.197058,$357.51,($785.47),$785.47
1/5/26,1/5/26,1/7/26,AMZN,Amazon\nCUSIP: 023135106,Sell,2.332067,$454.77,"$1,060.55","$1,060.55"
1/6/26,1/6/26,1/8/26,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.677542,$551.63,($373.75),$373.75
1/7/26,1/7/26,1/9/26,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.397083,$357.66,($142.02),$142.02
1/7/26,1/7/26,1/9/26,TSLA,Tesla\nCUSIP: 88160R101,Sell,1.871976,$558.29,"$1,045.11","$1,045.11"
1/8/26,1/8/26,1/10/26,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.049045,"$1,390.12",($68.18),$68.18
1/8/26,1/8/26,1/10/26,TSLA,Tesla\nCUSIP: 88160R101,Sell,0.459752,$538.25,$247.46,$247.46
1/12/26,1/12/26,1/14/26,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.986616,$358.15,($353.36),$353.36
1/12/26,1/12/26,1/12/26,AAPL,Cash Div: R/D 2026-01-12 P/D 2026-01-12 - 1.911927 shares at 0.1308,CDIV,,,$0.25,$0.00
1/13/26,1/13/26,1/15/26,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.517018,$552.91,($285.86),$285.86
1/13/26,1/13/26,1/15/26,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,5.412494,$368.55,"$1,994.77","$1,994.77"
1/14/26,1/14/26,1/16/26,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.5071,$553.13,($280.49),$280.49
1/14/26,1/14/26,1/16/26,AMZN,Amazon\nCUSIP: 023135106,Sell,0.417706,$447.71,$187.01,$187.01
1/15/26,1/15/26,1/15/26,,ACH Deposit,ACH,,,$763.00,$0.00
1/15/26,1/15/26,1/17/26,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.596274,$662.46,($395.01),$395.01
1/19/26,1/19/26,1/21/26,AMZN,Amazon\nCUSIP: 023135106,Buy,1.20811,$458.57,($554.00),$554.00
1/20/26,1/20/26,1/22/26,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.143987,$554.62,($634.48),$634.48
1/21/26,1/21/26,1/23/26,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.418818,$665.03,($278.53),$278.53
1/22/26,1/22/26,1/24/26,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.161754,$555.20,($645.01),$645.01
1/22/26,1/22/26,1/24/26,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,1.412151,$366.31,$517.29,$517.29
1/26/26,1/26/26,1/28/26,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.199978,$360.27,($432.32),$432.32
1/26/26,1/26/26,1/28/26,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,1.750697,$357.11,$625.19,$625.19
1/27/26,1/27/26,1/29/26,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.665884,$556.79,($370.76),$370.76
1/28/26,1/28/26,1/30/26,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.786108,$360.67,($644.20),$644.20
1/28/26,1/28/26,1/28/26,,Interest Payment,INT,,,$12.43,$0.00
1/28/26,1/28/26,1/30/26,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,2.454869,$359.65,$882.89,$882.89
1/29/26,1/29/26,1/31/26,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.503902,$669.09,($337.16),$337.16
1/29/26,1/29/26,1/31/26,META,Meta Platforms\nCUSIP: 30303M102,Sell,1.087311,$667.91,$726.23,$726.23
2/1/26,2/1/26,2/1/26,,ACH Deposit,ACH,,,"$1,002.00",$0.00
2/2/26,2/2/26,2/4/26,AAPL,Apple\nCUSIP: 037833100,Buy,1.17713,$453.31,($533.60),$533.60
2/2/26,2/2/26,2/4/26,META,Meta Platforms\nCUSIP: 30303M102,Sell,0.35722,$665.76,$237.82,$237.82
2/3/26,2/3/26,2/5/26,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.500749,$671.99,($336.50),$336.50
2/3/26,2/3/26,2/5/26,TSLA,Tesla\nCUSIP: 88160R101,Sell,1.97643,$574.05,"$1,134.57","$1,134.57"
2/4/26,2/4/26,2/6/26,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.255933,$362.26,($454.97),$454.97
2/5/26,2/5/26,2/7/26,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.427795,$560.24,($239.67),$239.67
2/5/26,2/5/26,2/7/26,AMZN,Amazon\nCUSIP: 023135106,Sell,0.904892,$469.43,$424.78,$424.78
2/9/26,2/9/26,2/11/26,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.421842,$562.01,($237.08),$237.08
2/9/26,2/9/26,2/11/26,META,Meta Platforms\nCUSIP: 30303M102,Sell,0.437213,$685.57,$299.74,$299.74
2/10/26,2/10/26,2/12/26,AMZN,Amazon\nCUSIP: 023135106,Buy,0.984235,$467.75,($460.38),$460.38
2/10/26,2/10/26,2/12/26,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.23504,"$1,377.61",$323.79,$323.79
2/11/26,2/11/26,2/13/26,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.791886,$364.13,($652.48),$652.48
2/12/26,2/12/26,2/14/26,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.863683,$364.43,($679.18),$679.18
2/12/26,2/12/26,2/14/26,TSLA,Tesla\nCUSIP: 88160R101,Sell,1.36498,$580.04,$791.74,$791.74
2/13/26,2/13/26,2/15/26,AMZN,Amazon\nCUSIP: 023135106,Sell,1.485072,$482.18,$716.07,$716.07
2/15/26,2/15/26,2/15/26,,ACH Deposit,ACH,,,"$1,087.00",$0.00
2/16/26,2/16/26,2/18/26,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.903114,$680.86,($614.89),$614.89
2/16/26,2/16/26,2/18/26,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,0.634309,$377.17,$239.24,$239.24
2/17/26,2/17/26,2/19/26,AAPL,Apple\nCUSIP: 037833100,Buy,1.391777,$459.80,($639.94),$639.94
2/17/26,2/17/26,2/19/26,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.156756,"$1,386.72",$217.38,$217.38
2/18/26,2/18/26,2/20/26,AMZN,Amazon\nCUSIP: 023135106,Buy,1.76074,$472.03,($831.12),$831.12
2/19/26,2/19/26,2/21/26,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.832499,$374.64,($311.89),$311.89
2/20/26,2/20/26,2/22/26,AAPL,Apple\nCUSIP: 037833100,Sell,1.032002,$443.40,$457.59,$457.59
2/23/26,2/23/26,2/25/26,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.549266,"$1,449.80",($796.33),$796.33
2/24/26,2/24/26,2/26/26,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.226674,$569.92,($699.11),$699.11
2/25/26,2/25/26,2/27/26,AMZN,Amazon\nCUSIP: 023135106,Buy,0.390305,$476.15,($185.84),$185.84
2/25/26,2/25/26,2/27/26,AMZN,Amazon\nCUSIP: 023135106,Sell,0.693646,$483.20,$335.17,$335.17
2/26/26,2/26/26,2/28/26,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.716596,$377.79,($648.51),$648.51
